mistral_t0,qwen_t0,qwen_low,class_orig
0.6037099494097807,0.0438448566610455,0.0438448566610455,-0.0455311973018549
0.5437710437710438,0.0235690235690235,0.0252525252525252,-0.069023569023569
0.5900621118012422,-0.0403726708074534,-0.046583850931677,-0.0186335403726708
0.565587734241908,-0.0119250425894378,-0.0119250425894378,-0.017094017094017
0.5035335689045937,-0.0212014134275618,-0.0212014134275618,0.0017667844522968
0.4322033898305085,-0.059322033898305,-0.059322033898305,0.0127118644067796
0.5259391771019678,-0.0196779964221824,-0.0232558139534883,0.0017889087656529
0.4874551971326165,-0.053763440860215,-0.053763440860215,0.0125448028673835
0.4952153110047846,0.0095693779904306,0.0095693779904306,0.0047846889952153
0.4775510204081633,-0.0877551020408163,-0.0877551020408163,0.0306122448979591
0.4829059829059829,-0.0235042735042735,-0.0213675213675213,0.0277777777777777
0.5972222222222222,0.0555555555555555,0.0555555555555555,-0.0232558139534883
0.7066115702479339,0.0826446280991735,0.0826446280991735,-0.0622406639004149
0.7891566265060241,0.0331325301204819,0.0331325301204819,-0.0395136778115501
0.7094339622641509,0.090566037735849,0.090566037735849,-0.0754716981132075
0.6612244897959184,-0.0244897959183673,-0.0326530612244898,-0.0571428571428571
0.4229415904292751,-0.0147783251231527,-0.0147783251231527,-0.0049261083743842
0.3267626990144048,-0.0341167551175132,-0.0326004548900682,0.0049298445202882
0.6929824561403509,0.0131578947368421,0.0263157894736842,-0.0704845814977973
0.6796875,0.0078125,0.0078125,-0.015625
0.5112359550561798,0.0224719101123595,0.0224719101123595,-0.0224719101123595
0.5275590551181102,-0.0314960629921259,-0.0314960629921259,0.0236220472440944
0.648936170212766,0.1170212765957446,0.1170212765957446,-0.0212765957446808
0.5363128491620112,0.0502793296089385,0.0502793296089385,-0.0391061452513966
0.6766467065868264,0.0419161676646706,0.0419161676646706,-0.0119760479041916
0.6515151515151515,0.1893939393939394,0.1893939393939394,-0.0303030303030303
0.7191011235955056,0.0,0.0,-0.0898876404494382
0.56,0.02,0.01,-0.06
0.6197183098591549,0.0845070422535211,0.0845070422535211,-0.0704225352112676
0.7335907335907336,0.1776061776061776,0.1776061776061776,-0.0501930501930501
0.759493670886076,0.0126582278481012,0.0126582278481012,0.0
0.392156862745098,-0.0392156862745098,-0.0392156862745098,0.0
0.5862068965517241,0.0344827586206896,0.0344827586206896,-0.0620689655172413
0.5142857142857142,0.1142857142857142,0.1142857142857142,-0.0714285714285714
0.6538461538461539,0.0,0.0,-0.0192307692307692
0.4761904761904761,0.0238095238095238,0.0238095238095238,0.0
0.4302325581395348,0.0465116279069767,0.0465116279069767,-0.0348837209302325
0.5507246376811594,-0.0144927536231884,-0.0144927536231884,-0.0144927536231884
0.7272727272727273,0.1704545454545454,0.1704545454545454,-0.0795454545454545
0.5662650602409639,0.1686746987951807,0.1686746987951807,-0.0843373493975903
0.7,0.24,0.24,-0.21
0.5891472868217055,0.1937984496124031,0.1937984496124031,-0.0232558139534883
0.7478260869565218,0.3304347826086956,0.3304347826086956,-0.1130434782608695
0.7794117647058824,0.1764705882352941,0.1764705882352941,-0.0735294117647058
0.7078651685393258,0.1910112359550561,0.1910112359550561,-0.146067415730337
0.7931034482758621,0.0517241379310344,0.0603448275862069,-0.0689655172413793
0.7647058823529411,0.0147058823529411,0.0147058823529411,0.0294117647058823
0.5370370370370371,0.0,0.0,0.0
0.6458333333333334,0.0,0.0,-0.0208333333333333
0.5952380952380952,0.0119047619047619,0.0119047619047619,-0.0238095238095238
0.4333333333333333,0.0,0.0,0.0
0.6666666666666666,0.0888888888888888,0.0888888888888888,-0.0444444444444444
0.5619047619047619,0.0095238095238095,0.0095238095238095,-0.0380952380952381
0.5959595959595959,-0.1414141414141414,-0.1414141414141414,0.0101010101010101
0.6865671641791045,-0.0298507462686567,-0.0298507462686567,-0.0149253731343283
0.7521367521367521,0.0256410256410256,0.0598290598290598,-0.1153846153846153
0.6617647058823529,0.0735294117647058,0.0735294117647058,-0.0588235294117647
0.5684210526315789,0.0210526315789473,0.0210526315789473,0.0
0.6095238095238096,0.1428571428571428,0.1428571428571428,-0.0761904761904762
0.631578947368421,0.0175438596491228,0.0175438596491228,-0.0089285714285714
0.4693877551020408,-0.1020408163265306,-0.1020408163265306,-0.0204081632653061
0.6036036036036037,-0.054054054054054,-0.054054054054054,-0.018018018018018
0.5833333333333334,-0.0277777777777777,-0.0277777777777777,-0.0138888888888888
0.5,0.09375,0.078125,0.0
0.4742268041237113,0.1443298969072164,0.1443298969072164,-0.0206185567010309
0.4923076923076923,-0.0153846153846153,-0.0153846153846153,0.0153846153846153
0.568,0.024,0.024,0.0
0.4680851063829787,0.0212765957446808,0.0212765957446808,-0.0212765957446808
