fold,search,run,best_optimizer,n_test,RMSE,MAE,R2,best_val_loss,best_params,epochs,DM_stat,DM_pvalue,run_id,is_ensemble
fold4_search17_run8,17.0,8.0,Adam,48.0,0.0828366950154304,0.0633443370461463,-0.712856022876112,0.0022981925867497,"{'optimizer': 'Adam', 'lookback': 13, 'units': 32, 'dropout': 0.36142434592946876, 'lr': 0.0005670228232952138, 'batch': 8}",29.0,2.9484494341254996,0.0031937238254768907,,
fold4_search17_run9,17.0,9.0,Adam,48.0,0.0794522315263748,0.0623300671577453,-0.5757506959205472,0.0022981925867497,"{'optimizer': 'Adam', 'lookback': 13, 'units': 32, 'dropout': 0.36142434592946876, 'lr': 0.0005670228232952138, 'batch': 8}",29.0,1.8515125024706462,0.06409585778030769,,
fold4_search18_ens,18.0,,,,0.06995499612858308,0.05519224015324934,-0.22155439623730566,0.0019733600784093,"{'optimizer': 'RMSprop', 'lookback': 13, 'units': 32, 'dropout': 0.39141716366665086, 'lr': 0.00024216730591673885, 'batch': 8}",,2.323929408039932,0.020129277803633272,Ensemble,True
fold4_search18_run1,18.0,1.0,RMSprop,48.0,0.0764330774545669,0.0605472885072231,-0.4582701386450203,0.0019733600784093,"{'optimizer': 'RMSprop', 'lookback': 13, 'units': 32, 'dropout': 0.39141716366665086, 'lr': 0.00024216730591673885, 'batch': 8}",46.0,2.1859190103248345,0.02882153115863284,,
fold4_search18_run10,18.0,10.0,RMSprop,48.0,0.0821467414498329,0.0640764385461807,-0.6844418980201301,0.0019733600784093,"{'optimizer': 'RMSprop', 'lookback': 13, 'units': 32, 'dropout': 0.39141716366665086, 'lr': 0.00024216730591673885, 'batch': 8}",46.0,2.567010798978004,0.010257941773920587,,
fold4_search18_run2,18.0,2.0,RMSprop,48.0,0.0797181650996208,0.0591122210025787,-0.586317032531817,0.0019733600784093,"{'optimizer': 'RMSprop', 'lookback': 13, 'units': 32, 'dropout': 0.39141716366665086, 'lr': 0.00024216730591673885, 'batch': 8}",46.0,2.2571880736504517,0.023996325328415002,,
fold4_search18_run3,18.0,3.0,RMSprop,48.0,0.0920947715640068,0.0782211944460868,-1.1171194069166677,0.0019733600784093,"{'optimizer': 'RMSprop', 'lookback': 13, 'units': 32, 'dropout': 0.39141716366665086, 'lr': 0.00024216730591673885, 'batch': 8}",46.0,4.7839814536121965,1.718565482589085e-06,,
fold4_search18_run4,18.0,4.0,RMSprop,48.0,0.077470064163208,0.0624956339597702,-0.4981080767751811,0.0019733600784093,"{'optimizer': 'RMSprop', 'lookback': 13, 'units': 32, 'dropout': 0.39141716366665086, 'lr': 0.00024216730591673885, 'batch': 8}",46.0,3.2530225069136165,0.0011418445264952393,,
fold4_search18_run5,18.0,5.0,RMSprop,48.0,0.0798818543553352,0.0620940215885639,-0.592838182888076,0.0019733600784093,"{'optimizer': 'RMSprop', 'lookback': 13, 'units': 32, 'dropout': 0.39141716366665086, 'lr': 0.00024216730591673885, 'batch': 8}",46.0,2.3656090265953233,0.018000442395420757,,
fold4_search18_run6,18.0,6.0,RMSprop,48.0,0.0736221000552177,0.0568965077400207,-0.3529811541929002,0.0019733600784093,"{'optimizer': 'RMSprop', 'lookback': 13, 'units': 32, 'dropout': 0.39141716366665086, 'lr': 0.00024216730591673885, 'batch': 8}",46.0,2.5312031717733943,0.01136719835465727,,
fold4_search18_run7,18.0,7.0,RMSprop,48.0,0.0827630832791328,0.0683724880218505,-0.7098132677553268,0.0019733600784093,"{'optimizer': 'RMSprop', 'lookback': 13, 'units': 32, 'dropout': 0.39141716366665086, 'lr': 0.00024216730591673885, 'batch': 8}",46.0,3.2894586337118197,0.0010038031046954998,,
fold4_search18_run8,18.0,8.0,RMSprop,48.0,0.0718132257461547,0.0581634789705276,-0.2873132845116546,0.0019733600784093,"{'optimizer': 'RMSprop', 'lookback': 13, 'units': 32, 'dropout': 0.39141716366665086, 'lr': 0.00024216730591673885, 'batch': 8}",46.0,1.7166805895611055,0.08603754859785084,,
fold4_search18_run9,18.0,9.0,RMSprop,48.0,0.0665682330727577,0.0540655292570591,-0.1061381619054269,0.0019733600784093,"{'optimizer': 'RMSprop', 'lookback': 13, 'units': 32, 'dropout': 0.39141716366665086, 'lr': 0.00024216730591673885, 'batch': 8}",46.0,0.9545373944990853,0.3398116900670025,,
fold4_search19_ens,19.0,,,,0.07087906698065591,0.05667725066939483,-0.11877972997887398,0.0024022734723985,"{'optimizer': 'RMSprop', 'lookback': 4, 'units': 8, 'dropout': 0.43900633060926625, 'lr': 0.0009096544992525948, 'batch': 8}",,1.5754974876178385,0.11514165792069586,Ensemble,True
fold4_search19_run1,19.0,1.0,RMSprop,57.0,0.0695318579673767,0.0551250576972961,-0.0766542558309593,0.0024022734723985,"{'optimizer': 'RMSprop', 'lookback': 4, 'units': 8, 'dropout': 0.43900633060926625, 'lr': 0.0009096544992525948, 'batch': 8}",32.0,1.1034854835810168,0.26981639212734176,,
fold4_search19_run10,19.0,10.0,RMSprop,57.0,0.0752847045660018,0.0596181340515613,-0.262182278960972,0.0024022734723985,"{'optimizer': 'RMSprop', 'lookback': 4, 'units': 8, 'dropout': 0.43900633060926625, 'lr': 0.0009096544992525948, 'batch': 8}",32.0,2.696249809220624,0.007012505457889562,,
fold4_search19_run2,19.0,2.0,RMSprop,57.0,0.0716269090771675,0.0571371801197528,-0.1425126579987807,0.0024022734723985,"{'optimizer': 'RMSprop', 'lookback': 4, 'units': 8, 'dropout': 0.43900633060926625, 'lr': 0.0009096544992525948, 'batch': 8}",32.0,1.282013503488007,0.19983790931207546,,
fold4_search19_run3,19.0,3.0,RMSprop,57.0,0.0690553337335586,0.0536619685590267,-0.0619476241683425,0.0024022734723985,"{'optimizer': 'RMSprop', 'lookback': 4, 'units': 8, 'dropout': 0.43900633060926625, 'lr': 0.0009096544992525948, 'batch': 8}",32.0,0.8756086607690148,0.3812428154899492,,
fold4_search19_run4,19.0,4.0,RMSprop,57.0,0.073929339647293,0.0588341914117336,-0.2171448932054092,0.0024022734723985,"{'optimizer': 'RMSprop', 'lookback': 4, 'units': 8, 'dropout': 0.43900633060926625, 'lr': 0.0009096544992525948, 'batch': 8}",32.0,2.012228191911523,0.0441958879737705,,
fold4_search19_run5,19.0,5.0,RMSprop,57.0,0.0754734724760055,0.0594961568713188,-0.2685197007910713,0.0024022734723985,"{'optimizer': 'RMSprop', 'lookback': 4, 'units': 8, 'dropout': 0.43900633060926625, 'lr': 0.0009096544992525948, 'batch': 8}",32.0,2.292946754913427,0.021851070575589437,,
fold4_search19_run6,19.0,6.0,RMSprop,57.0,0.0763504579663276,0.0616701878607273,-0.2981709536824559,0.0024022734723985,"{'optimizer': 'RMSprop', 'lookback': 4, 'units': 8, 'dropout': 0.43900633060926625, 'lr': 0.0009096544992525948, 'batch': 8}",32.0,2.060631471680149,0.03933821191442366,,
fold4_search19_run7,19.0,7.0,RMSprop,57.0,0.0707156881690025,0.0553972497582435,-0.1136280332464729,0.0024022734723985,"{'optimizer': 'RMSprop', 'lookback': 4, 'units': 8, 'dropout': 0.43900633060926625, 'lr': 0.0009096544992525948, 'batch': 8}",32.0,1.6004315672125102,0.10950287685807036,,
fold4_search19_run8,19.0,8.0,RMSprop,57.0,0.0735799148678779,0.0586683489382267,-0.205666244388784,0.0024022734723985,"{'optimizer': 'RMSprop', 'lookback': 4, 'units': 8, 'dropout': 0.43900633060926625, 'lr': 0.0009096544992525948, 'batch': 8}",32.0,1.9813080876496465,0.04755673395904392,,
fold4_search19_run9,19.0,9.0,RMSprop,57.0,0.0718590021133422,0.0570248812437057,-0.1499287521409444,0.0024022734723985,"{'optimizer': 'RMSprop', 'lookback': 4, 'units': 8, 'dropout': 0.43900633060926625, 'lr': 0.0009096544992525948, 'batch': 8}",32.0,1.3838103437909315,0.16641653494350628,,
fold4_search1_ens,1.0,,,,0.07075700210641485,0.056642655786166785,-0.2497242163092248,0.0023066350258886,"{'optimizer': 'RMSprop', 'lookback': 13, 'units': 8, 'dropout': 0.40237677659992965, 'lr': 0.0003320525544879616, 'batch': 8}",,2.611181354586987,0.00902300303885828,Ensemble,True
fold4_search1_run1,1.0,1.0,RMSprop,48.0,0.0688286274671554,0.0561008118093013,-0.1825337751625715,0.0023066350258886,"{'optimizer': 'RMSprop', 'lookback': 13, 'units': 8, 'dropout': 0.40237677659992965, 'lr': 0.0003320525544879616, 'batch': 8}",70.0,2.2288888414202166,0.025821301750493353,,
fold4_search1_run10,1.0,10.0,RMSprop,48.0,0.0706874579191207,0.0554888658225536,-0.2472688196911885,0.0023066350258886,"{'optimizer': 'RMSprop', 'lookback': 13, 'units': 8, 'dropout': 0.40237677659992965, 'lr': 0.0003320525544879616, 'batch': 8}",70.0,2.468752946016868,0.013558478989579958,,
fold4_search1_run2,1.0,2.0,RMSprop,48.0,0.0686023905873298,0.0559724904596805,-0.1747727850841494,0.0023066350258886,"{'optimizer': 'RMSprop', 'lookback': 13, 'units': 8, 'dropout': 0.40237677659992965, 'lr': 0.0003320525544879616, 'batch': 8}",70.0,1.739274822609272,0.0819864337675349,,
fold4_search1_run3,1.0,3.0,RMSprop,48.0,0.0731963440775871,0.0576608777046203,-0.3373780041056538,0.0023066350258886,"{'optimizer': 'RMSprop', 'lookback': 13, 'units': 8, 'dropout': 0.40237677659992965, 'lr': 0.0003320525544879616, 'batch': 8}",70.0,3.6134109846672096,0.0003021951321859895,,
fold4_search1_run4,1.0,4.0,RMSprop,48.0,0.0692481845617294,0.0550363101065158,-0.1969946694034363,0.0023066350258886,"{'optimizer': 'RMSprop', 'lookback': 13, 'units': 8, 'dropout': 0.40237677659992965, 'lr': 0.0003320525544879616, 'batch': 8}",70.0,2.7514975020290815,0.005932347225931833,,
fold4_search1_run5,1.0,5.0,RMSprop,48.0,0.0708557143807411,0.055325299501419,-0.2532137557917029,0.0023066350258886,"{'optimizer': 'RMSprop', 'lookback': 13, 'units': 8, 'dropout': 0.40237677659992965, 'lr': 0.0003320525544879616, 'batch': 8}",70.0,2.0185142054633958,0.043537736224195545,,
fold4_search1_run6,1.0,6.0,RMSprop,48.0,0.0780429393053054,0.0633816197514534,-0.5203464355019245,0.0023066350258886,"{'optimizer': 'RMSprop', 'lookback': 13, 'units': 8, 'dropout': 0.40237677659992965, 'lr': 0.0003320525544879616, 'batch': 8}",70.0,2.9864152848907444,0.00282269033459559,,
fold4_search1_run7,1.0,7.0,RMSprop,48.0,0.0708290785551071,0.0563004724681377,-0.2522715799431614,0.0023066350258886,"{'optimizer': 'RMSprop', 'lookback': 13, 'units': 8, 'dropout': 0.40237677659992965, 'lr': 0.0003320525544879616, 'batch': 8}",70.0,2.5958481655356374,0.009435775159587712,,
fold4_search1_run8,1.0,8.0,RMSprop,48.0,0.0846333652734756,0.0631285086274147,-0.7879631283161306,0.0023066350258886,"{'optimizer': 'RMSprop', 'lookback': 13, 'units': 8, 'dropout': 0.40237677659992965, 'lr': 0.0003320525544879616, 'batch': 8}",70.0,2.0764329215543,0.03785392905312035,,
fold4_search1_run9,1.0,9.0,RMSprop,48.0,0.0817803964018821,0.0643948018550872,-0.6694515738977749,0.0023066350258886,"{'optimizer': 'RMSprop', 'lookback': 13, 'units': 8, 'dropout': 0.40237677659992965, 'lr': 0.0003320525544879616, 'batch': 8}",70.0,3.1304351466379763,0.0017454753537464729,,
fold4_search20_ens,20.0,,,,0.07626432425120172,0.06201346363423791,-0.45183810335068375,0.0026232304517179,"{'optimizer': 'RMSprop', 'lookback': 13, 'units': 16, 'dropout': 0.29807022657091425, 'lr': 0.00041470926959793754, 'batch': 8}",,3.0937889647535006,0.0019761800120499107,Ensemble,True
fold4_search20_run1,20.0,1.0,RMSprop,48.0,0.0777023211121559,0.0624370090663433,-0.5071043039278318,0.0026232304517179,"{'optimizer': 'RMSprop', 'lookback': 13, 'units': 16, 'dropout': 0.29807022657091425, 'lr': 0.00041470926959793754, 'batch': 8}",70.0,2.48336022431169,0.013014940048474699,,
fold4_search20_run10,20.0,10.0,RMSprop,48.0,0.1213877201080322,0.1033155024051666,-2.6781110778459305,0.0026232304517179,"{'optimizer': 'RMSprop', 'lookback': 13, 'units': 16, 'dropout': 0.29807022657091425, 'lr': 0.00041470926959793754, 'batch': 8}",70.0,5.582774362164095,2.367117679646924e-08,,
fold4_search20_run2,20.0,2.0,RMSprop,48.0,0.0866249278187751,0.0699573755264282,-0.8731005393010804,0.0026232304517179,"{'optimizer': 'RMSprop', 'lookback': 13, 'units': 16, 'dropout': 0.29807022657091425, 'lr': 0.00041470926959793754, 'batch': 8}",70.0,3.8230108598280936,0.00013183197092114796,,
fold4_search20_run3,20.0,3.0,RMSprop,48.0,0.0861919745802879,0.0713572278618812,-0.8544238602778746,0.0026232304517179,"{'optimizer': 'RMSprop', 'lookback': 13, 'units': 16, 'dropout': 0.29807022657091425, 'lr': 0.00041470926959793754, 'batch': 8}",70.0,3.4253341786547495,0.000614043637135131,,
fold4_search20_run4,20.0,4.0,RMSprop,48.0,0.0779074132442474,0.0603839941322803,-0.5150707414075963,0.0026232304517179,"{'optimizer': 'RMSprop', 'lookback': 13, 'units': 16, 'dropout': 0.29807022657091425, 'lr': 0.00041470926959793754, 'batch': 8}",70.0,2.1882325717800626,0.028652665647675768,,
fold4_search20_run5,20.0,5.0,RMSprop,48.0,0.0978302210569381,0.0793534740805625,-1.389029064334923,0.0026232304517179,"{'optimizer': 'RMSprop', 'lookback': 13, 'units': 16, 'dropout': 0.29807022657091425, 'lr': 0.00041470926959793754, 'batch': 8}",70.0,4.190484831651268,2.783590237531719e-05,,
fold4_search20_run6,20.0,6.0,RMSprop,48.0,0.0787833631038665,0.0681441500782966,-0.5493314832247791,0.0026232304517179,"{'optimizer': 'RMSprop', 'lookback': 13, 'units': 16, 'dropout': 0.29807022657091425, 'lr': 0.00041470926959793754, 'batch': 8}",70.0,3.949013870403285,7.847380500924928e-05,,
fold4_search20_run7,20.0,7.0,RMSprop,48.0,0.0802256241440773,0.0670001879334449,-0.6065770347068993,0.0026232304517179,"{'optimizer': 'RMSprop', 'lookback': 13, 'units': 16, 'dropout': 0.29807022657091425, 'lr': 0.00041470926959793754, 'batch': 8}",70.0,2.916801898702209,0.00353640301104563,,
fold4_search20_run8,20.0,8.0,RMSprop,48.0,0.0759709253907203,0.0608213953673839,-0.4406888227877881,0.0026232304517179,"{'optimizer': 'RMSprop', 'lookback': 13, 'units': 16, 'dropout': 0.29807022657091425, 'lr': 0.00041470926959793754, 'batch': 8}",70.0,2.449871398016613,0.014290724520647835,,
fold4_search20_run9,20.0,9.0,RMSprop,48.0,0.0725056678056716,0.0591970272362232,-0.31225830409362,0.0026232304517179,"{'optimizer': 'RMSprop', 'lookback': 13, 'units': 16, 'dropout': 0.29807022657091425, 'lr': 0.00041470926959793754, 'batch': 8}",70.0,2.199171880433405,0.027865702982939222,,
fold4_search2_ens,2.0,,,,0.07327477392757177,0.05878607612543072,-0.3402453577873681,0.0018178049940615,"{'optimizer': 'Adam', 'lookback': 13, 'units': 8, 'dropout': 0.42514955153515543, 'lr': 0.0004462648870302559, 'batch': 8}",,2.5341043878103937,0.011273514280053742,Ensemble,True
fold4_search2_run1,2.0,1.0,Adam,48.0,0.0774665847420692,0.0609956495463848,-0.4979734041075225,0.0018178049940615,"{'optimizer': 'Adam', 'lookback': 13, 'units': 8, 'dropout': 0.42514955153515543, 'lr': 0.0004462648870302559, 'batch': 8}",114.0,3.1907956831988944,0.00141881577275349,,
fold4_search2_run10,2.0,10.0,Adam,48.0,0.0849902108311653,0.0684202015399932,-0.8030725903627103,0.0018178049940615,"{'optimizer': 'Adam', 'lookback': 13, 'units': 8, 'dropout': 0.42514955153515543, 'lr': 0.0004462648870302559, 'batch': 8}",114.0,3.2243886613392823,0.0012624193575718756,,
fold4_search2_run2,2.0,2.0,Adam,48.0,0.0720933899283409,0.0557718090713024,-0.2973770624711223,0.0018178049940615,"{'optimizer': 'Adam', 'lookback': 13, 'units': 8, 'dropout': 0.42514955153515543, 'lr': 0.0004462648870302559, 'batch': 8}",114.0,2.5435276172831234,0.010973938146286333,,
fold4_search2_run3,2.0,3.0,Adam,48.0,0.0839852467179298,0.0702521204948425,-0.7606837842488612,0.0018178049940615,"{'optimizer': 'Adam', 'lookback': 13, 'units': 8, 'dropout': 0.42514955153515543, 'lr': 0.0004462648870302559, 'batch': 8}",114.0,3.322983402606362,0.0008906021329548874,,
fold4_search2_run4,2.0,4.0,Adam,48.0,0.0795900896191597,0.0640903189778328,-0.5812236902345778,0.0018178049940615,"{'optimizer': 'Adam', 'lookback': 13, 'units': 8, 'dropout': 0.42514955153515543, 'lr': 0.0004462648870302559, 'batch': 8}",114.0,3.520282141079028,0.00043108797095658957,,
fold4_search2_run5,2.0,5.0,Adam,48.0,0.0685518980026245,0.0545045435428619,-0.1730440381283873,0.0018178049940615,"{'optimizer': 'Adam', 'lookback': 13, 'units': 8, 'dropout': 0.42514955153515543, 'lr': 0.0004462648870302559, 'batch': 8}",114.0,1.7773617312468033,0.07550874292757936,,
fold4_search2_run6,2.0,6.0,Adam,48.0,0.0668576508760452,0.0527913160622119,-0.115777416573892,0.0018178049940615,"{'optimizer': 'Adam', 'lookback': 13, 'units': 8, 'dropout': 0.42514955153515543, 'lr': 0.0004462648870302559, 'batch': 8}",114.0,1.094981523354607,0.27352473121627763,,
fold4_search2_run7,2.0,7.0,Adam,48.0,0.0897921994328498,0.0720315054059028,-1.01257739515392,0.0018178049940615,"{'optimizer': 'Adam', 'lookback': 13, 'units': 8, 'dropout': 0.42514955153515543, 'lr': 0.0004462648870302559, 'batch': 8}",114.0,3.0338893056304825,0.0024142299543008505,,
fold4_search2_run8,2.0,8.0,Adam,48.0,0.0774905309081077,0.0637597516179084,-0.4988999334740194,0.0018178049940615,"{'optimizer': 'Adam', 'lookback': 13, 'units': 8, 'dropout': 0.42514955153515543, 'lr': 0.0004462648870302559, 'batch': 8}",114.0,2.3253223982996998,0.020054727494336344,,
fold4_search2_run9,2.0,9.0,Adam,48.0,0.072848804295063,0.0579945892095565,-0.3247082124114631,0.0018178049940615,"{'optimizer': 'Adam', 'lookback': 13, 'units': 8, 'dropout': 0.42514955153515543, 'lr': 0.0004462648870302559, 'batch': 8}",114.0,2.2911028669206877,0.02195746487981709,,
fold4_search3_ens,3.0,,,,0.07486493735749737,0.059786753485754796,-0.3990468832060541,0.0020448095165193,"{'optimizer': 'Adam', 'lookback': 13, 'units': 32, 'dropout': 0.23198878023541245, 'lr': 0.0009387187130841223, 'batch': 8}",,2.8765997652496713,0.004019851011779263,Ensemble,True
fold4_search3_run1,3.0,1.0,Adam,48.0,0.0744365155696868,0.0607539899647235,-0.3830804036863318,0.0020448095165193,"{'optimizer': 'Adam', 'lookback': 13, 'units': 32, 'dropout': 0.23198878023541245, 'lr': 0.0009387187130841223, 'batch': 8}",28.0,1.940273793789101,0.05234642446502469,,
fold4_search3_run10,3.0,10.0,Adam,48.0,0.0926277935504913,0.0757217854261398,-1.14169672621596,0.0020448095165193,"{'optimizer': 'Adam', 'lookback': 13, 'units': 32, 'dropout': 0.23198878023541245, 'lr': 0.0009387187130841223, 'batch': 8}",28.0,3.8711362733062584,0.00010832920735848184,,
fold4_search3_run2,3.0,2.0,Adam,48.0,0.0906359553337097,0.0734668001532554,-1.0505786182787946,0.0020448095165193,"{'optimizer': 'Adam', 'lookback': 13, 'units': 32, 'dropout': 0.23198878023541245, 'lr': 0.0009387187130841223, 'batch': 8}",28.0,3.947595174955405,7.894013983089643e-05,,
fold4_search3_run3,3.0,3.0,Adam,48.0,0.0762918591499328,0.0590371079742908,-0.4528867955817206,0.0020448095165193,"{'optimizer': 'Adam', 'lookback': 13, 'units': 32, 'dropout': 0.23198878023541245, 'lr': 0.0009387187130841223, 'batch': 8}",28.0,2.045180238438674,0.04083709199904417,,
fold4_search3_run4,3.0,4.0,Adam,48.0,0.0953176692128181,0.078272059559822,-1.26789089556306,0.0020448095165193,"{'optimizer': 'Adam', 'lookback': 13, 'units': 32, 'dropout': 0.23198878023541245, 'lr': 0.0009387187130841223, 'batch': 8}",28.0,3.3750227357082134,0.0007380959283149746,,
fold4_search3_run5,3.0,5.0,Adam,48.0,0.0809353590011596,0.0646466836333274,-0.6351285364165569,0.0020448095165193,"{'optimizer': 'Adam', 'lookback': 13, 'units': 32, 'dropout': 0.23198878023541245, 'lr': 0.0009387187130841223, 'batch': 8}",28.0,3.504577475406884,0.00045733247755208595,,
fold4_search3_run6,3.0,6.0,Adam,48.0,0.0749414786696434,0.0595457218587398,-0.4019091096977341,0.0020448095165193,"{'optimizer': 'Adam', 'lookback': 13, 'units': 32, 'dropout': 0.23198878023541245, 'lr': 0.0009387187130841223, 'batch': 8}",28.0,2.3639708863474747,0.018080233360130427,,
fold4_search3_run7,3.0,7.0,Adam,48.0,0.0883075818419456,0.0700074136257171,-0.9465756971390232,0.0020448095165193,"{'optimizer': 'Adam', 'lookback': 13, 'units': 32, 'dropout': 0.23198878023541245, 'lr': 0.0009387187130841223, 'batch': 8}",28.0,3.608763919860205,0.0003076594225486229,,
fold4_search3_run8,3.0,8.0,Adam,48.0,0.0792057886719703,0.0624916851520538,-0.5659907693458472,0.0020448095165193,"{'optimizer': 'Adam', 'lookback': 13, 'units': 32, 'dropout': 0.23198878023541245, 'lr': 0.0009387187130841223, 'batch': 8}",28.0,2.795753918446334,0.005177880937370816,,
fold4_search3_run9,3.0,9.0,Adam,48.0,0.07406797260046,0.0590452551841735,-0.369418768017401,0.0020448095165193,"{'optimizer': 'Adam', 'lookback': 13, 'units': 32, 'dropout': 0.23198878023541245, 'lr': 0.0009387187130841223, 'batch': 8}",28.0,2.8024059715324072,0.005072300003920782,,
fold4_search4_ens,4.0,,,,0.06941492488168491,0.055609570530756436,-0.20276575181433532,0.00217628874816,"{'optimizer': 'RMSprop', 'lookback': 13, 'units': 8, 'dropout': 0.3920642444761263, 'lr': 0.00016598276764292724, 'batch': 8}",,3.0384158503666576,0.0023782551576190247,Ensemble,True
fold4_search4_run1,4.0,1.0,RMSprop,48.0,0.0756849721074104,0.0590632446110248,-0.4298636155244715,0.00217628874816,"{'optimizer': 'RMSprop', 'lookback': 13, 'units': 8, 'dropout': 0.3920642444761263, 'lr': 0.00016598276764292724, 'batch': 8}",150.0,2.529173964937456,0.011433134234542397,,
fold4_search4_run10,4.0,10.0,RMSprop,48.0,0.0754711553454399,0.0610988549888134,-0.4217963221988936,0.00217628874816,"{'optimizer': 'RMSprop', 'lookback': 13, 'units': 8, 'dropout': 0.3920642444761263, 'lr': 0.00016598276764292724, 'batch': 8}",150.0,3.0024029303381266,0.0026785738229655465,,
fold4_search4_run2,4.0,2.0,RMSprop,48.0,0.0689378306269645,0.0555244088172912,-0.1862891351453635,0.00217628874816,"{'optimizer': 'RMSprop', 'lookback': 13, 'units': 8, 'dropout': 0.3920642444761263, 'lr': 0.00016598276764292724, 'batch': 8}",150.0,2.1416063448836247,0.03222517273747916,,
fold4_search4_run3,4.0,3.0,RMSprop,48.0,0.0778092592954635,0.0612752623856067,-0.5112556419010343,0.00217628874816,"{'optimizer': 'RMSprop', 'lookback': 13, 'units': 8, 'dropout': 0.3920642444761263, 'lr': 0.00016598276764292724, 'batch': 8}",150.0,2.9465073101290242,0.003213848224791871,,
fold4_search4_run4,4.0,4.0,RMSprop,48.0,0.0662862285971641,0.0527116768062114,-0.0967861301739816,0.00217628874816,"{'optimizer': 'RMSprop', 'lookback': 13, 'units': 8, 'dropout': 0.3920642444761263, 'lr': 0.00016598276764292724, 'batch': 8}",150.0,1.6379056824332638,0.10144137040701184,,
fold4_search4_run5,4.0,5.0,RMSprop,48.0,0.0675247088074684,0.05376797914505,-0.1381533470131235,0.00217628874816,"{'optimizer': 'RMSprop', 'lookback': 13, 'units': 8, 'dropout': 0.3920642444761263, 'lr': 0.00016598276764292724, 'batch': 8}",150.0,2.530296010101777,0.011396633305417403,,
fold4_search4_run6,4.0,6.0,RMSprop,48.0,0.0690974816679954,0.0523333139717578,-0.1917901977438361,0.00217628874816,"{'optimizer': 'RMSprop', 'lookback': 13, 'units': 8, 'dropout': 0.3920642444761263, 'lr': 0.00016598276764292724, 'batch': 8}",150.0,1.3719777484072537,0.1700703649425459,,
fold4_search4_run7,4.0,7.0,RMSprop,48.0,0.0734794959425926,0.0587385185062885,-0.3477448229845066,0.00217628874816,"{'optimizer': 'RMSprop', 'lookback': 13, 'units': 8, 'dropout': 0.3920642444761263, 'lr': 0.00016598276764292724, 'batch': 8}",150.0,2.994853214181157,0.0027457694193673277,,
fold4_search4_run8,4.0,8.0,RMSprop,48.0,0.0773928090929985,0.064040370285511,-0.4951219086611109,0.00217628874816,"{'optimizer': 'RMSprop', 'lookback': 13, 'units': 8, 'dropout': 0.3920642444761263, 'lr': 0.00016598276764292724, 'batch': 8}",150.0,3.442723329639872,0.0005758881467987642,,
fold4_search4_run9,4.0,9.0,RMSprop,48.0,0.0754712224006652,0.0612127073109149,-0.4217985603946188,0.00217628874816,"{'optimizer': 'RMSprop', 'lookback': 13, 'units': 8, 'dropout': 0.3920642444761263, 'lr': 0.00016598276764292724, 'batch': 8}",150.0,3.161485544298876,0.001569666092747779,,
fold4_search5_ens,5.0,,,,0.07298354338272979,0.058439274485900895,-0.18620157013503347,0.0025632425677031,"{'optimizer': 'RMSprop', 'lookback': 4, 'units': 16, 'dropout': 0.44764616019022474, 'lr': 0.0002879993901064388, 'batch': 16}",,2.0361610656702887,0.04173418444267152,Ensemble,True
fold4_search5_run1,5.0,1.0,RMSprop,57.0,0.0727863013744354,0.057799108326435,-0.179798826224333,0.0025632425677031,"{'optimizer': 'RMSprop', 'lookback': 4, 'units': 16, 'dropout': 0.44764616019022474, 'lr': 0.0002879993901064388, 'batch': 16}",90.0,2.9923610435139483,0.00276828659209416,,
fold4_search5_run10,5.0,10.0,RMSprop,57.0,0.0762519016861915,0.0604240223765373,-0.2948217185344746,0.0025632425677031,"{'optimizer': 'RMSprop', 'lookback': 4, 'units': 16, 'dropout': 0.44764616019022474, 'lr': 0.0002879993901064388, 'batch': 16}",90.0,2.0050965405442223,0.04495272725641275,,
fold4_search5_run2,5.0,2.0,RMSprop,57.0,0.0729821249842643,0.0582790076732635,-0.1861553681419065,0.0025632425677031,"{'optimizer': 'RMSprop', 'lookback': 4, 'units': 16, 'dropout': 0.44764616019022474, 'lr': 0.0002879993901064388, 'batch': 16}",90.0,2.870927408209873,0.004092694986140399,,
fold4_search5_run3,5.0,3.0,RMSprop,57.0,0.0725522637367248,0.0573525205254554,-0.1722236973650033,0.0025632425677031,"{'optimizer': 'RMSprop', 'lookback': 4, 'units': 16, 'dropout': 0.44764616019022474, 'lr': 0.0002879993901064388, 'batch': 16}",90.0,1.578323607513075,0.11449128514946727,,
fold4_search5_run4,5.0,4.0,RMSprop,57.0,0.077019415795803,0.0635990351438522,-0.3210188419157629,0.0025632425677031,"{'optimizer': 'RMSprop', 'lookback': 4, 'units': 16, 'dropout': 0.44764616019022474, 'lr': 0.0002879993901064388, 'batch': 16}",90.0,2.505611953466673,0.012223969320060535,,
fold4_search5_run5,5.0,5.0,RMSprop,57.0,0.0770134478807449,0.0615325644612312,-0.3208143618008796,0.0025632425677031,"{'optimizer': 'RMSprop', 'lookback': 4, 'units': 16, 'dropout': 0.44764616019022474, 'lr': 0.0002879993901064388, 'batch': 16}",90.0,2.30958713074317,0.020911022762862386,,
fold4_search5_run6,5.0,6.0,RMSprop,57.0,0.076128676533699,0.0599657259881496,-0.2906400764853885,0.0025632425677031,"{'optimizer': 'RMSprop', 'lookback': 4, 'units': 16, 'dropout': 0.44764616019022474, 'lr': 0.0002879993901064388, 'batch': 16}",90.0,2.517778245988947,0.011809764846542059,,
